2, 0, 305.17, 157.45, 1128.52, 714.38, -1, -1, -1, -1
2, 1, 333.31, 154.12, 681.49, 707.89, -1, -1, -1, -1
3, 0, 323.00, 152.60, 1140.68, 709.22, -1, -1, -1, -1
3, 1, 332.71, 152.60, 682.94, 713.09, -1, -1, -1, -1
4, 0, 343.34, 151.18, 1127.45, 716.53, -1, -1, -1, -1
4, 1, 325.65, 156.65, 700.88, 712.51, -1, -1, -1, -1
5, 0, 345.75, 150.48, 1127.89, 717.50, -1, -1, -1, -1
5, 1, 326.23, 153.31, 697.65, 712.47, -1, -1, -1, -1
5, 2, 508.42, 349.70, 1140.18, 704.56, -1, -1, -1, -1
6, 0, 343.94, 151.44, 1128.84, 716.95, -1, -1, -1, -1
6, 1, 333.16, 151.85, 677.67, 711.41, -1, -1, -1, -1
6, 2, 518.93, 361.54, 1140.32, 704.47, -1, -1, -1, -1
7, 0, 340.46, 150.39, 1131.05, 716.53, -1, -1, -1, -1
7, 1, 324.42, 154.58, 691.21, 708.65, -1, -1, -1, -1
8, 0, 334.42, 148.82, 1134.06, 716.45, -1, -1, -1, -1
8, 1, 322.67, 153.73, 691.24, 710.10, -1, -1, -1, -1
9, 0, 329.35, 149.45, 1135.75, 715.72, -1, -1, -1, -1
9, 1, 324.65, 154.40, 690.75, 711.95, -1, -1, -1, -1
9, 2, 506.52, 351.22, 1145.10, 704.63, -1, -1, -1, -1
10, 0, 331.94, 154.26, 1144.65, 710.27, -1, -1, -1, -1
10, 1, 330.61, 150.11, 689.66, 711.32, -1, -1, -1, -1
10, 2, 518.37, 363.05, 1140.68, 703.88, -1, -1, -1, -1
11, 0, 312.69, 155.51, 1132.00, 713.50, -1, -1, -1, -1
11, 1, 331.52, 149.71, 690.89, 713.19, -1, -1, -1, -1
12, 0, 319.16, 155.57, 1134.02, 712.50, -1, -1, -1, -1
12, 1, 331.29, 149.62, 691.74, 714.67, -1, -1, -1, -1
13, 0, 338.98, 158.14, 1143.72, 709.58, -1, -1, -1, -1
13, 1, 324.12, 155.36, 679.40, 714.49, -1, -1, -1, -1
13, 2, 527.56, 360.45, 1146.74, 701.83, -1, -1, -1, -1
14, 0, 316.57, 147.62, 1147.51, 714.52, -1, -1, -1, -1
14, 1, 326.54, 154.53, 679.57, 716.64, -1, -1, -1, -1
15, 0, 344.17, 146.72, 1134.01, 715.80, -1, -1, -1, -1
15, 1, 333.31, 147.66, 687.46, 713.16, -1, -1, -1, -1
15, 2, 523.61, 359.84, 1145.49, 703.02, -1, -1, -1, -1
16, 0, 323.40, 157.57, 1142.01, 712.36, -1, -1, -1, -1
16, 1, 333.89, 156.23, 714.29, 714.52, -1, -1, -1, -1
16, 2, 532.76, 365.86, 1143.60, 703.66, -1, -1, -1, -1
17, 0, 319.98, 159.37, 1142.20, 712.27, -1, -1, -1, -1
17, 1, 335.12, 156.40, 712.53, 716.09, -1, -1, -1, -1
17, 2, 544.89, 367.72, 1143.61, 700.91, -1, -1, -1, -1
18, 0, 338.67, 156.57, 1133.21, 717.16, -1, -1, -1, -1
18, 1, 333.95, 155.54, 715.08, 716.14, -1, -1, -1, -1
18, 2, 529.02, 360.07, 1144.54, 702.72, -1, -1, -1, -1
19, 0, 342.34, 148.13, 1133.31, 714.30, -1, -1, -1, -1
19, 1, 333.96, 149.71, 687.00, 713.41, -1, -1, -1, -1
19, 2, 536.24, 366.52, 1142.39, 702.21, -1, -1, -1, -1
