10, 0, 0.11, 471.76, 74.93, 617.81, -1, -1, -1, -1
11, 0, 0.00, 467.76, 110.81, 611.95, -1, -1, -1, -1
12, 0, 0.00, 471.47, 132.67, 610.01, -1, -1, -1, -1
13, 0, 3.84, 470.35, 156.77, 593.93, -1, -1, -1, -1
14, 0, 1.12, 479.11, 102.31, 593.22, -1, -1, -1, -1
15, 0, 0.00, 485.78, 172.46, 596.03, -1, -1, -1, -1
16, 0, 4.50, 493.14, 172.93, 597.02, -1, -1, -1, -1
17, 0, 1.42, 499.81, 173.40, 609.36, -1, -1, -1, -1
18, 0, 3.60, 507.27, 177.02, 628.30, -1, -1, -1, -1
19, 0, 2.38, 508.02, 178.35, 640.32, -1, -1, -1, -1
20, 0, 1.32, 506.50, 179.98, 646.45, -1, -1, -1, -1
21, 0, 2.62, 506.45, 179.37, 641.78, -1, -1, -1, -1
22, 0, 4.00, 499.82, 185.28, 638.27, -1, -1, -1, -1
23, 0, 2.65, 497.81, 188.97, 642.54, -1, -1, -1, -1
24, 0, 2.96, 492.95, 193.26, 625.75, -1, -1, -1, -1
25, 0, 0.21, 489.47, 198.38, 686.12, -1, -1, -1, -1
26, 0, 0.99, 485.56, 204.26, 682.37, -1, -1, -1, -1
27, 0, 1.33, 482.49, 211.38, 704.06, -1, -1, -1, -1
28, 0, 1.99, 481.92, 214.00, 705.98, -1, -1, -1, -1
29, 0, 9.42, 477.95, 217.09, 627.65, -1, -1, -1, -1
30, 0, 0.00, 470.85, 212.33, 714.10, -1, -1, -1, -1
31, 0, 8.28, 466.01, 214.65, 691.66, -1, -1, -1, -1
32, 0, 26.29, 460.95, 222.90, 703.46, -1, -1, -1, -1
33, 0, 33.54, 453.09, 224.42, 718.47, -1, -1, -1, -1
34, 0, 42.29, 450.45, 239.52, 712.56, -1, -1, -1, -1
35, 0, 52.25, 449.84, 252.01, 702.96, -1, -1, -1, -1
36, 0, 40.34, 449.14, 271.00, 708.51, -1, -1, -1, -1
37, 0, 35.23, 450.73, 277.44, 708.86, -1, -1, -1, -1
38, 0, 43.78, 453.54, 284.92, 702.54, -1, -1, -1, -1
39, 0, 63.68, 454.69, 304.86, 693.38, -1, -1, -1, -1
40, 0, 81.39, 460.35, 273.34, 683.47, -1, -1, -1, -1
41, 0, 99.94, 457.85, 279.07, 687.74, -1, -1, -1, -1
42, 0, 105.50, 452.76, 310.20, 702.23, -1, -1, -1, -1
43, 0, 116.20, 448.77, 320.02, 703.06, -1, -1, -1, -1
44, 0, 126.99, 450.09, 305.99, 689.52, -1, -1, -1, -1
45, 0, 141.87, 445.55, 311.81, 679.37, -1, -1, -1, -1
46, 0, 154.61, 440.02, 314.42, 670.60, -1, -1, -1, -1
47, 0, 167.28, 440.13, 313.89, 655.20, -1, -1, -1, -1
48, 0, 176.72, 437.42, 317.77, 636.62, -1, -1, -1, -1
49, 0, 188.27, 432.46, 331.06, 647.68, -1, -1, -1, -1
50, 0, 196.59, 432.16, 344.42, 642.32, -1, -1, -1, -1
51, 0, 207.93, 425.97, 350.87, 649.31, -1, -1, -1, -1
52, 0, 218.50, 422.97, 335.61, 652.15, -1, -1, -1, -1
53, 0, 228.83, 419.12, 337.34, 657.05, -1, -1, -1, -1
54, 0, 239.96, 417.58, 357.53, 658.39, -1, -1, -1, -1
55, 0, 246.13, 411.67, 376.80, 652.59, -1, -1, -1, -1
56, 0, 246.04, 412.24, 358.09, 641.78, -1, -1, -1, -1
57, 0, 245.54, 413.35, 357.19, 629.00, -1, -1, -1, -1
58, 0, 252.46, 410.43, 368.62, 607.85, -1, -1, -1, -1
59, 0, 256.58, 412.42, 398.04, 589.67, -1, -1, -1, -1
